_NAME_,_PRICE_,_CUSINE_CATEGORY_,_CITY_,_REGION_,_URL_,_PAGE_NO_,_CUSINE_TYPE_,_TIMING_,_RATING_TYPE_,_RATING_,_VOTES_
"""Urban Fusion""","""250""","""Fast Food,Beverages""","""Chandigarh""","""Kharar Road""","""https://www.zomato.com/chandigarh/urban-fusion-kharar-road-mohali/info""","""132""","""none""","""1130am to 930pm(Mon-Sun)""","""Average""","""3.3""","""19"""
"""Venus""","""600""","""North Indian,Chinese""","""Chandigarh""","""Ambala Road""","""https://www.zomato.com/chandigarh/venus-ambala-road-zirakpur/info""","""132""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Madras Cafe""","""200""","""South Indian""","""Chandigarh""","""Sector 9-- Chandigarh""","""https://www.zomato.com/chandigarh/madras-cafe-sector-9/info""","""132""","""none""","""930am to 5pm(Mon-Sun)""","""Average""","""3.0""","""7"""
"""Backstreet Cafe""","""800""","""Cafe,Continental,Italian""","""Chandigarh""","""Sector 10-- Chandigarh""","""https://www.zomato.com/chandigarh/backstreet-cafe-sector-10/info""","""132""","""Café""","""11am to 11pm(Mon-Sun)""","""Good""","""3.9""","""144"""
"""The Foodiz""","""500""","""Street Food""","""Chandigarh""","""Sector 40-- Chandigarh""","""https://www.zomato.com/chandigarh/the-foodiz-sector-40/info""","""132""","""none""","""9am to 11pm(Mon-Sun)""","""Average""","""3.3""","""13"""
"""The Golden Plate""","""300""","""Roast Chicken,Charcoal Chicken""","""Chandigarh""","""Dhakoli""","""https://www.zomato.com/chandigarh/the-golden-plate-dhakoli-zirakpur/info""","""133""","""none""","""815am to 11pm(Mon-Sat),12noon to 11pm(Sun)""","""Average""","""3.3""","""25"""
"""Star Food Point""","""400""","""North Indian,Chinese,Fast Food""","""Chandigarh""","""Sector 19-- Panchkula""","""https://www.zomato.com/chandigarh/star-food-point-sector-19-panchkula/info""","""133""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Joshi's Dhaba Cafe""","""250""","""North Indian""","""Chandigarh""","""Dera Bassi""","""https://www.zomato.com/chandigarh/joshis-dhaba-cafe-dera-bassi-zirakpur/info""","""133""","""Quick Bites""","""9am to 8pm(Mon-Sun)""","""Average""","""3.2""","""12"""
"""Coco Vintage Cafe""","""400""","""Cafe""","""Chandigarh""","""Kharar Road""","""https://www.zomato.com/chandigarh/coco-vintage-cafe-kharar-road-mohali/info""","""133""","""Café""","""11am to 11pm(Mon-Sun)""","""Average""","""3.3""","""14"""
"""Hotel Bahl Regency""","""500""","""North Indian""","""Chandigarh""","""Dhakoli""","""https://www.zomato.com/chandigarh/hotel-bahl-regency-dhakoli-zirakpur/info""","""133""","""Casual Dining""","""8am to 1030pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel Mandarin Square""","""800""","""North Indian,Chinese""","""Chandigarh""","""Ambala Road""","""https://www.zomato.com/chandigarh/hotel-mandarin-square-ambala-road-zirakpur/info""","""133""","""Casual Dining""","""730am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hey Grain""","""150""","""Bakery""","""Chandigarh""","""Sector 34-- Chandigarh""","""https://www.zomato.com/chandigarh/hey-grain-sector-34/info""","""133""","""Bakery""","""10am to 9pm(Mon-Sun)""","""Average""","""3.1""","""8"""
"""Mohali Nights""","""400""","""North Indian,Chinese""","""Chandigarh""","""Phase 7-- Mohali""","""https://www.zomato.com/chandigarh/mohali-nights-1-phase-7-mohali/info""","""133""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.0""","""5"""
"""Food on Fire""","""300""","""North Indian,Chinese,Fast Food""","""Chandigarh""","""Phase 1-- Mohali""","""https://www.zomato.com/chandigarh/food-on-fire-phase-1-mohali/info""","""133""","""Quick Bites""","""7am to 11pm(Mon-Sun)""","""Average""","""3.2""","""14"""
"""Hotel Pearl Grand""","""400""","""North Indian,Chinese""","""Chandigarh""","""Utrathiya""","""https://www.zomato.com/chandigarh/hotel-pearl-grand-utrathiya-zirakpur/info""","""133""","""Casual Dining""","""9am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Mohit Fast Food""","""250""","""North Indian""","""Chandigarh""","""Sector 15-- Chandigarh""","""https://www.zomato.com/chandigarh/mohit-fast-food-sector-15/info""","""133""","""Quick Bites""","""6pm to 1030pm(Mon-Sun)""","""Average""","""3.0""","""4"""
"""Live Fire Restaurant""","""500""","""North Indian""","""Chandigarh""","""Phase 1-- Mohali""","""https://www.zomato.com/chandigarh/live-fire-restaurant-phase-1-mohali/info""","""133""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""PB 70 Food Corner""","""250""","""Chinese""","""Chandigarh""","""Dera Bassi""","""https://www.zomato.com/chandigarh/pb-70-food-corner-dera-bassi-zirakpur/info""","""133""","""Quick Bites""","""11am to 9pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Fun Bytes""","""250""","""Burger,Sandwich,Fast Food""","""Chandigarh""","""Sector 82""","""https://www.zomato.com/chandigarh/fun-bytes-sector-82-mohali/info""","""133""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Yankees Pizza 'n' More""","""250""","""Pizza,Fast Food""","""Chandigarh""","""Sector 35-- Chandigarh""","""https://www.zomato.com/chandigarh/yankees-pizza-n-more-sector-35/info""","""133""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.0""","""8"""
"""Bellpeppers""","""400""","""Continental""","""Chandigarh""","""Sector 37-- Chandigarh""","""https://www.zomato.com/chandigarh/bellpeppers-sector-37/info""","""134""","""none""","""Closed(Mon-Tue),11am to 10pm(Wed-Sun)""","""Average""","""3.2""","""11"""
"""Lake Nd Eating Point""","""350""","""North Indian""","""Chandigarh""","""IT Park""","""https://www.zomato.com/chandigarh/lake-nd-eating-point-it-park/info""","""134""","""Quick Bites""","""9am to 11pm(Mon-Sun)""","""Average""","""2.9""","""4"""
"""Rama's""","""200""","""Fast Food""","""Chandigarh""","""Sector 22-- Chandigarh""","""https://www.zomato.com/chandigarh/ramas-sector-22/info""","""134""","""Quick Bites""","""1030am to 9pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""The Crowd Family Restaurant""","""300""","""North Indian,Chinese""","""Chandigarh""","""Dera Bassi""","""https://www.zomato.com/chandigarh/the-crowd-family-restaurant-dera-bassi-zirakpur/info""","""134""","""Quick Bites""","""11am to 10am(Mon),11am to 11pm(Tue-Sun)""","""Average""","""3.4""","""39"""
"""The Food Lovers""","""150""","""North Indian""","""Chandigarh""","""Kharar Road""","""https://www.zomato.com/chandigarh/the-food-lovers-kharar-road-mohali/info""","""134""","""Quick Bites""","""8am to 1030pm(Mon-Sun)""","""Average""","""3.0""","""11"""
"""Humari Rasaoi""","""300""","""North Indian""","""Chandigarh""","""Kharar Road""","""https://www.zomato.com/chandigarh/humari-rasaoi-kharar-road-mohali/info""","""134""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Young Dragon""","""600""","""Chinese,Fast Food""","""Chandigarh""","""Sector 10-- Chandigarh""","""https://www.zomato.com/chandigarh/young-dragon-sector-10/info""","""134""","""none""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Mangi Murge wala""","""300""","""North Indian""","""Chandigarh""","""Sector 24-- Chandigarh""","""https://www.zomato.com/chandigarh/mangi-murge-wala-sector-24/info""","""134""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Mefil E Snacks""","""500""","""Chinese,Fast Food,North Indian""","""Chandigarh""","""Phase 7-- Mohali""","""https://www.zomato.com/chandigarh/mefil-e-snacks-phase-7-mohali/info""","""134""","""none""","""8am to 3pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Rohit Dhaba And Fast Food""","""100""","""Fast Food,North Indian""","""Chandigarh""","""Lohgarh""","""https://www.zomato.com/chandigarh/rohit-dhaba-and-fast-food-lohgarh-zirakpur/info""","""134""","""Quick Bites""","""10am to 10pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Missan Fast Food And Restaurant""","""300""","""North Indian,Fast Food""","""Chandigarh""","""Dhakoli""","""https://www.zomato.com/chandigarh/missan-fast-food-and-restaurant-dhakoli-zirakpur/info""","""134""","""Quick Bites""","""9am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Midtown Fast Food""","""300""","""Fast Food""","""Chandigarh""","""Phase 3-- Mohali""","""https://www.zomato.com/chandigarh/midtown-fast-food-phase-3-mohali/info""","""134""","""none""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Namastey Cafe""","""300""","""Fast Food""","""Chandigarh""","""Sector 19-- Panchkula""","""https://www.zomato.com/chandigarh/namastey-cafe-sector-19-panchkula/info""","""134""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Average""","""3.1""","""4"""
"""Ishi Sweets""","""400""","""Mithai""","""Chandigarh""","""Phase 3-- Mohali""","""https://www.zomato.com/chandigarh/ishi-sweets-phase-3-mohali/info""","""134""","""Sweet Shop""","""10am to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Gauri Foods""","""300""","""North Indian""","""Chandigarh""","""Sector 30-- Chandigarh""","""https://www.zomato.com/chandigarh/gauri-foods-sector-30/info""","""134""","""Quick Bites""","""830am to 1030pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Desi Rasoi""","""300""","""North Indian""","""Chandigarh""","""VIP Road""","""https://www.zomato.com/chandigarh/desi-rasoi-vip-road-zirakpur/info""","""135""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Shally's Punjabi Grill""","""350""","""North Indian""","""Chandigarh""","""Dhakoli""","""https://www.zomato.com/chandigarh/shallys-punjabi-grill-dhakoli-zirakpur/info""","""135""","""Quick Bites""","""6pm to 11pm(Mon-Sun)""","""Average""","""3.0""","""5"""
"""Wicked Dragon""","""200""","""Chinese""","""Chandigarh""","""Sector 15-- Panchkula""","""https://www.zomato.com/chandigarh/wicked-dragon-sector-15-panchkula/info""","""135""","""none""","""5pm to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""JH E18HTEEN""","""1100""","""North Indian,Chinese""","""Chandigarh""","""Sector 18-- Chandigarh""","""https://www.zomato.com/chandigarh/jh-e18hteen-sector-18/info""","""135""","""Casual Dining""","""8am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Prem's Restaurant""","""600""","""North Indian,Chinese,South Indian""","""Chandigarh""","""Sector 40-- Chandigarh""","""https://www.zomato.com/chandigarh/prems-restaurant-sector-40/info""","""135""","""Casual Dining""","""930am to 11pm(Mon-Sun)""","""Good""","""3.8""","""332"""
"""Hungers Hub""","""300""","""Fast Food""","""Chandigarh""","""Sector 11-- Panchkula""","""https://www.zomato.com/chandigarh/hungers-hub-sector-11-panchkula/info""","""135""","""Kiosk""","""530pm to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Heat & Eat""","""100""","""Fast Food""","""Chandigarh""","""VIP Road""","""https://www.zomato.com/chandigarh/heat-eat-vip-road-zirakpur/info""","""135""","""none""","""12noon to 11pm(Mon-Sun)""","""Average""","""3.2""","""7"""
"""The Maple""","""650""","""North Indian,Chinese,Continental""","""Chandigarh""","""Dhakoli""","""https://www.zomato.com/chandigarh/the-maple-dhakoli-zirakpur/info""","""135""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Pizza Dotcom""","""200""","""Pizza,Continental""","""Chandigarh""","""Kharar Road""","""https://www.zomato.com/chandigarh/pizza-dotcom-kharar-road-mohali/info""","""135""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.1""","""35"""
"""Saanjha Chulha""","""350""","""North Indian,Chinese""","""Chandigarh""","""Sector 47-- Chandigarh""","""https://www.zomato.com/chandigarh/saanjha-chulha-1-sector-47/info""","""135""","""Quick Bites""","""830am to 1030pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hick Bakers""","""500""","""Bakery,Desserts""","""Chandigarh""","""Dhakoli""","""https://www.zomato.com/chandigarh/hick-bakers-dhakoli-zirakpur/info""","""135""","""Bakery""","""11am to 10pm(Mon-Sun)""","""Average""","""3.2""","""12"""
"""Family Dairy & Foods""","""300""","""Chinese,Desserts,Beverages""","""Chandigarh""","""Dhakoli""","""https://www.zomato.com/chandigarh/family-dairy-foods-dhakoli-zirakpur/info""","""135""","""Quick Bites""","""930am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Robin Hood""","""700""","""North Indian""","""Chandigarh""","""Manimajra""","""https://www.zomato.com/chandigarh/robin-hood-manimajra/info""","""135""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Oakwoods cafe""","""300""","""North Indian,Chinese,Fast Food""","""Chandigarh""","""Phase 1-- Mohali""","""https://www.zomato.com/chandigarh/oakwoods-cafe-2-phase-1-mohali/info""","""135""","""Quick Bites""","""8am to 10pm(Mon-Sun)""","""Good""","""3.5""","""24"""
"""Dania'z""","""300""","""North Indian,Fast Food""","""Chandigarh""","""VIP Road""","""https://www.zomato.com/chandigarh/daniaz-vip-road-zirakpur/info""","""135""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.3""","""25"""
"""Tastybites""","""500""","""Mughlai,North Indian""","""Chandigarh""","""Sector 15-- Panchkula""","""https://www.zomato.com/chandigarh/tastybites-sector-15-panchkula/info""","""136""","""none""","""5pm to 11pm(Mon-Sun)""","""Average""","""3.1""","""6"""
"""Punjabi Rasoi""","""200""","""North Indian""","""Chandigarh""","""Dhakoli""","""https://www.zomato.com/chandigarh/punjabi-rasoi-1-dhakoli-zirakpur/info""","""136""","""Quick Bites""","""8am to 11pm(Mon-Sun)""","""Average""","""3.0""","""6"""
"""Shagun Snacks""","""200""","""Chinese,North Indian""","""Chandigarh""","""Sector 19-- Chandigarh""","""https://www.zomato.com/chandigarh/shagun-snacks-sector-19/info""","""136""","""Quick Bites""","""11am to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Tummy Filler""","""200""","""North Indian,Chinese,Fast Food""","""Chandigarh""","""VIP Road""","""https://www.zomato.com/chandigarh/tummy-filler-vip-road-zirakpur/info""","""136""","""Quick Bites""","""9am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""The Spicy Bites""","""150""","""Fast Food,North Indian""","""Chandigarh""","""Dera Bassi""","""https://www.zomato.com/chandigarh/the-spicy-bites-dera-bassi-zirakpur/info""","""136""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""No Objection Cafe""","""700""","""Fast Food,Beverages,Desserts""","""Chandigarh""","""VIP Road""","""https://www.zomato.com/chandigarh/no-objection-cafe-vip-road-zirakpur/info""","""136""","""Casual Dining""","""9am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Krishika Foods""","""200""","""North Indian,Chinese""","""Chandigarh""","""Kharar Road""","""https://www.zomato.com/chandigarh/krishika-foods-kharar-road-mohali/info""","""136""","""Quick Bites""","""8am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Himachali Foods""","""300""","""Himachali,North Indian""","""Chandigarh""","""Nayagaon""","""https://www.zomato.com/chandigarh/himachali-foods-nayagaon-nayagaon/info""","""136""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Yaariyan Friend Feast Fun""","""250""","""North Indian""","""Chandigarh""","""VIP Road""","""https://www.zomato.com/chandigarh/yaariyan-friend-feast-fun-vip-road-zirakpur/info""","""136""","""Casual Dining""","""8am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Golden Leaf""","""900""","""Oriya,Continental,Fast Food,Beverages""","""Chandigarh""","""Dera Bassi""","""https://www.zomato.com/chandigarh/golden-leaf-1-dera-bassi-zirakpur/info""","""136""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Disha Fast Food""","""200""","""North Indian,Fast Food""","""Chandigarh""","""Nayagaon""","""https://www.zomato.com/chandigarh/disha-fast-food-nayagaon-nayagaon/info""","""136""","""none""","""NA""","""None""","""Opening""","""Opening"""
"""Kitchen By Bawarchi""","""300""","""North Indian,Fast Food""","""Chandigarh""","""Manimajra""","""https://www.zomato.com/chandigarh/kitchen-by-bawarchi-manimajra/info""","""136""","""Quick Bites""","""10am to 10pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Lahoriyan Da Dhaba""","""250""","""North Indian""","""Chandigarh""","""Sector 17-- Chandigarh""","""https://www.zomato.com/chandigarh/lahoriyan-da-dhaba-sector-17/info""","""136""","""none""","""NA""","""None""","""Opening""","""Opening"""
"""Om Snacks""","""150""","""Fast Food""","""Chandigarh""","""Lohgarh""","""https://www.zomato.com/chandigarh/om-snacks-lohgarh-zirakpur/info""","""136""","""Quick Bites""","""7am to 1030pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""China Bazaar""","""250""","""Chinese""","""Chandigarh""","""Sector 17-- Chandigarh""","""https://www.zomato.com/chandigarh/china-bazaar-sector-17/info""","""136""","""none""","""NA""","""None""","""Opening""","""Opening"""
"""Daawat-E-Biryani""","""250""","""Biryani""","""Chandigarh""","""Sector 17-- Chandigarh""","""https://www.zomato.com/chandigarh/daawat-e-biryani-sector-17/info""","""137""","""none""","""NA""","""None""","""Opening""","""Opening"""
"""Indian Chaat House""","""300""","""North Indian,South Indian""","""Chandigarh""","""Dera Bassi""","""https://www.zomato.com/chandigarh/indian-chaat-house-dera-bassi-zirakpur/info""","""137""","""none""","""9am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Quality Sweets""","""100""","""Mithai,Street Food,Bakery,Fast Food""","""Chandigarh""","""IT Park""","""https://www.zomato.com/chandigarh/quality-sweets-it-park/info""","""137""","""Sweet Shop""","""8am to 10pm(Mon-Sun)""","""Average""","""3.0""","""4"""
"""Hotel  Ek Noor Restaurant""","""900""","""North Indian,Chinese""","""Chandigarh""","""Phase 1-- Mohali""","""https://www.zomato.com/chandigarh/hotel-ek-noor-restaurant-phase-1-mohali/info""","""137""","""Casual Dining""","""730am to 11pm(Mon-Sun)""","""Average""","""2.9""","""6"""
"""Shivam Confectioners""","""200""","""Fast Food""","""Chandigarh""","""Sector 36-- Chandigarh""","""https://www.zomato.com/chandigarh/shivam-confectioners-sector-36/info""","""137""","""Quick Bites""","""9am to 1030pm(Mon-Sun)""","""Average""","""2.9""","""5"""
"""Capital Sweets & Caterers""","""300""","""Mithai,North Indian""","""Chandigarh""","""Dera Bassi""","""https://www.zomato.com/chandigarh/capital-sweets-caterers-dera-bassi-zirakpur/info""","""137""","""Sweet Shop""","""630am to 1030pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Bobby Caterers""","""200""","""North Indian""","""Chandigarh""","""Sector 20-- Panchkula""","""https://www.zomato.com/chandigarh/bobby-caterers-sector-20-panchkula/info""","""137""","""none""","""2pm to 10pm(Mon-Sun)""","""Average""","""3.0""","""4"""
"""Hepliv Cafeteria""","""200""","""North Indian""","""Chandigarh""","""Phase 9-- Mohali""","""https://www.zomato.com/chandigarh/hepliv-cafeteria-phase-9-mohali/info""","""137""","""Quick Bites""","""8am to 1030pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Mamta Vaishno Dhabha""","""300""","""North Indian""","""Chandigarh""","""Kharar Road""","""https://www.zomato.com/chandigarh/mamta-vaishno-dhabha-1-kharar-road-mohali/info""","""137""","""Dhaba""","""730am to 11am,7pm to 10pm(Mon-Sun)""","""Average""","""3.1""","""6"""
"""Chef's Rubal Punjabi Rasoi""","""200""","""North Indian,Rolls""","""Chandigarh""","""Kharar Road""","""https://www.zomato.com/chandigarh/chefs-rubal-punjabi-rasoi-kharar-road-mohali/info""","""137""","""Quick Bites""","""8am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""The Faqeers""","""200""","""Juices""","""Chandigarh""","""Sector 22-- Chandigarh""","""https://www.zomato.com/chandigarh/the-faqeers-sector-22/info""","""137""","""none""","""NA""","""None""","""Opening""","""Opening"""
"""Sofiya Chicken Food Corner""","""400""","""North Indian""","""Chandigarh""","""Nayagaon""","""https://www.zomato.com/chandigarh/sofiya-chicken-food-corner-nayagaon-nayagaon/info""","""137""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Amber Sweets""","""400""","""Mithai""","""Chandigarh""","""Chandigarh Road""","""https://www.zomato.com/chandigarh/amber-sweets-chandigarh-road-zirakpur/info""","""137""","""Sweet Shop""","""7am to 930pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Streets of Punjab""","""300""","""North Indian,Chinese""","""Chandigarh""","""Sector 70-- Mohali""","""https://www.zomato.com/chandigarh/streets-of-punjab-sector-70-mohali/info""","""137""","""none""","""11am to 1030pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Madras Cart""","""200""","""South Indian""","""Chandigarh""","""Dera Bassi""","""https://www.zomato.com/chandigarh/madras-cart-dera-bassi-zirakpur/info""","""137""","""Kiosk""","""3pm to 10pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Sat Sahib Dairy And Fast Food""","""250""","""Fast Food,Beverages""","""Chandigarh""","""Nayagaon""","""https://www.zomato.com/chandigarh/sat-sahib-dairy-and-fast-food-nayagaon-nayagaon/info""","""138""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""HOTEL CLG GRAND""","""400""","""North Indian,Chinese""","""Chandigarh""","""Dhakoli""","""https://www.zomato.com/chandigarh/hotel-clg-grand-dhakoli-zirakpur/info""","""138""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Ganpati Food Corner""","""200""","""North Indian""","""Chandigarh""","""Dera Bassi""","""https://www.zomato.com/chandigarh/ganpati-food-corner-dera-bassi-zirakpur/info""","""138""","""Quick Bites""","""7am to 930am,7pm to 930pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Quarashi Dhaba""","""250""","""North Indian""","""Chandigarh""","""Sector 46-- Chandigarh""","""https://www.zomato.com/chandigarh/quarashi-dhaba-sector-46/info""","""138""","""Dhaba""","""10am to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Aakariti Food Corner""","""250""","""North Indian""","""Chandigarh""","""Sector 14-- Chandigarh""","""https://www.zomato.com/chandigarh/aakariti-food-corner-sector-14/info""","""138""","""Quick Bites""","""11am to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Kanak's Kitchen""","""300""","""North Indian""","""Chandigarh""","""Dhakoli""","""https://www.zomato.com/chandigarh/kanaks-kitchen-dhakoli-zirakpur/info""","""138""","""none""","""12noon to 9pm(Mon-Sun)""","""Average""","""3.0""","""9"""
"""Hotel Mehar Sunflower""","""400""","""North Indian""","""Chandigarh""","""Nayagaon""","""https://www.zomato.com/chandigarh/hotel-mehar-sunflower-nayagaon-nayagaon/info""","""138""","""Quick Bites""","""8am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Misha's Kitchen""","""400""","""North Indian""","""Chandigarh""","""Sector 47-- Chandigarh""","""https://www.zomato.com/chandigarh/mishas-kitchen-1-sector-47/info""","""138""","""Quick Bites""","""10am to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel The Yellow""","""400""","""North Indian""","""Chandigarh""","""Nayagaon""","""https://www.zomato.com/chandigarh/hotel-the-yellow-nayagaon-nayagaon/info""","""138""","""Quick Bites""","""11am to 1030pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""The Golden Chef""","""300""","""North Indian""","""Chandigarh""","""VIP Road""","""https://www.zomato.com/chandigarh/the-golden-chef-vip-road-zirakpur/info""","""138""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""2nd Home""","""175""","""North Indian""","""Chandigarh""","""Nayagaon""","""https://www.zomato.com/chandigarh/2nd-home-nayagaon-nayagaon/info""","""138""","""none""","""10am to 1030pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Dharam Hospitalities""","""200""","""North Indian,South Indian,Chinese""","""Chandigarh""","""Ambala Road""","""https://www.zomato.com/chandigarh/dharam-hospitalities-ambala-road-zirakpur/info""","""138""","""Casual Dining""","""9am to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Unity Kitchen""","""150""","""North Indian""","""Chandigarh""","""Ambala Road""","""https://www.zomato.com/chandigarh/unity-kitchen-ambala-road-zirakpur/info""","""138""","""none""","""12noon to 9pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Hotel S.R.Residency""","""400""","""Chinese,North Indian""","""Chandigarh""","""Dhakoli""","""https://www.zomato.com/chandigarh/hotel-s-r-residency-dhakoli-zirakpur/info""","""138""","""none""","""9am to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Disha Fast Food""","""200""","""Fast Food""","""Chandigarh""","""Nayagaon""","""https://www.zomato.com/chandigarh/disha-fast-food-1-nayagaon-nayagaon/info""","""138""","""none""","""11am to 9pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Chera Fast Food""","""200""","""North Indian""","""Chandigarh""","""Kharar Road""","""https://www.zomato.com/chandigarh/chera-fast-food-kharar-road/info""","""139""","""Quick Bites""","""6am to 930pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Cafeteria""","""50""","""North Indian""","""Chandigarh""","""Sector 71-- Mohali""","""https://www.zomato.com/chandigarh/cafeteria-sector-71-mohali/info""","""139""","""Quick Bites""","""8am to 6pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""New Kabir Dhaba""","""250""","""North Indian""","""Chandigarh""","""Sector 46-- Chandigarh""","""https://www.zomato.com/chandigarh/new-kabir-dhaba-sector-46/info""","""139""","""Dhaba""","""8am to 9pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Mandy's Food Plaza""","""250""","""North Indian""","""Chandigarh""","""Phase 7-- Mohali""","""https://www.zomato.com/chandigarh/mandys-food-plaza-1-phase-7-mohali/info""","""139""","""Dhaba""","""830am to 4pm,7pm to 930pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Prince Restaurant""","""400""","""North Indian,Chinese""","""Chandigarh""","""Sector 19-- Panchkula""","""https://www.zomato.com/chandigarh/prince-restaurant-sector-19-panchkula/info""","""139""","""Dhaba""","""9am to 11pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Little Bites""","""400""","""Bakery,Desserts,Fast Food""","""Chandigarh""","""MDC""","""https://www.zomato.com/chandigarh/little-bites-mdc-panchkula/info""","""139""","""Bakery""","""11am to 8pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""King's Food""","""250""","""Fast Food""","""Chandigarh""","""Sector 25""","""https://www.zomato.com/chandigarh/kings-food-sector-25-panchkula/info""","""139""","""Quick Bites""","""5pm to 10pm(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Flavors n Savors""","""400""","""Bakery,Desserts""","""Chandigarh""","""Phase 5-- Mohali""","""https://www.zomato.com/chandigarh/flavors-n-savors-2-phase-5-mohali/info""","""139""","""Bakery""","""9am to 9pm(Mon-Sun)""","""Not rated""","""-""","""-"""
